file,5-1,7.1-1,7.1-2,7.1-3,7.1-5,7.1-6,7.1-7,7.1-9,7.2-3,7.2-4,7.2-5,7.2-10,7.2-14,7.2-17,7.2-18,7.2-19,7.2-20,7.2-26,7.2-27,7.2-29,7.2-41,7.2-42,7.2-43,7.4.2-1,7.5-1,7.11-1,7.15-1,7.18.1-2,7.18.1-3,7.18.4-1,7.18.5-1,7.18.5-2,7.20-2,7.21.4.1-1,7.21.4.1-2,7.21.4.2-2,7.21.5-1,7.21.6-3,7.21.7-1,7.21.7-2,7.21.8-1
juvicustody-8x11web.pdf,O,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juvicustodyspan-071025.pdf,O,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ktgc020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
ktgc020p.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
ktgc110.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
ktgc140.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
ktgc210.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
ktgc210ca.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,O,,,,,,,,,,,,
ktgc210p.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
ktgc211.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
ktgc212.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
ktgc240.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
ktgc250.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
ktgc251.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
ktgc255.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
ktgc260.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
ktmc005.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
ktmc020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
lgbtq_terminology.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,O,,
lr-2020-online-traffic-adjudication-ability-to-pay-ba2018.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,O,,,,,,,,,,
lr-2023-bias-mitigation-pretrial-processing-pen-1320.35.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,O,,,,,,,,,,
lr-2023-ca_community_corrections_performance_incentives_act_2009_penal-code-1232.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,
lr-2023-online-infraction-adjudication-ability-to-payd-eterminations-stats.2021-ch-79.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,
lr-caparoleereentry-pc3015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lr-tribal-customary-adoption-report_123112_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lyndas_training_guide.pdf,,,,,O,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mental_health_diversion_data_summary_report_2023.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh-livedexperiences_aug12.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhcprimer.pdf,O,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mindfulness_handout1.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,
module3-resources.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
nacjpresearchreport051310.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nature-problem-dv-ppt.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newsletter-august-2022-final.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,O,O,,,,,,,,,
newsletter-december-2022.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,O,,,,,,,,,
newsletter-january-2023.pdf,,,,,,,,,,,,,O,,,,,,,,,,,,,,,O,,,,O,,,,,,,,,
newsletter-july-2022.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,O,,,,,,,,,
newsletter-november-2022.final.pdf,,,,,,,,,,,,,,,,O,,,,,,,,,,,,O,,,O,O,,,,,,,,,
newsletter-september-2022.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,O,,,,,,,,,
northernregionalagenda.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overview_financial_benefits_nmds.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
overviewab12aca.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paralegal_handout_ab1058.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdr-rfa-attachment-a.pdf,,O,O,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
pdr-rfa-attachment-b.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
pdr-rfa-attachment-c.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,O,,,,,,,,,,,,
pdr-rfa-attachment-d.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,O,,,,,,,,,,,,
pdr-rfa-attachment-e.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdr-rfa-attachment-f.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
pdr-rfa-rfa.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,
permanency_bench_card_appendices.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
perspectives_ab1058.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,
pl280-jurisdiction.pdf,,,,,O,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
pl280_lesson_plan.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plenary_newdirections_ab1058.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,
policiesproceduresandtips.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,O,,,,,,,,,,O
prdm_kings.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
prdm_napa.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prdm_nevada-sierra.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prdm_sacramento.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prdm_santa-barbara.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,
prdm_sonoma.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prdm_tuolumne.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pretrial-pilot-program-leg-report_july-2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,
pretrial-pilot-program-risk-assesment-tool-validation-2022.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,O,,,,,,,,,,
pretrial-pilot-program_legislative-report_july-2022.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,
pretrial-release-report-to-the-legislature-2023.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,
pretrial-risk-assessment-tool-validation_june-2021_finalposted.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,O,,,,,,,,,,
pretrial_pilot_program_leg_report_january_2021.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,
prop-47-information.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,O,,,,,,,,,,O
prop-64-couzens-bigelow.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
prop64-filings.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r01rpt.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r01sum.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r02sum.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,
r03rpt.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r04rpt.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r04sum.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reentryctsummitagenda_042114.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,O,O
report12.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,
report7.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resupkidsprog.pdf,O,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reunification_b_w_print.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,
reunification_web.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,
rrf-annual-report-2016.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ru_91.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ru_feed.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sandiego709.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
santaclara709.pdf,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,
sf_icwa_social_worker_manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,O,,,,O,O
snapshot_2008_agreement_rates_final2.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
staying_between_lines_handourt1.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,
tacurriculumlegalportionppt.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,
task_force_mental_health_issues_recommendations_implementation_progress.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the_2021_child_support_guideline_study_final_rule_training_powerpoint.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
three-strikes-amendment-couzens-bigelow.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,
tribal-court-orientation-addressing-dv-ppt.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tribal-ctaappendfqa.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tribal-customary-adoption-webinar-materials-2021-12-08.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
tribal-dvagreement-eldorado.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,
tribal-dvagreement-nctcc.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tribal-dvbenchguide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tribal-eforum2014jan.pdf,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tribal-famviolencecurriculum.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
tribal-famviollessonplan.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
tribal-followspiriticwa.pdf,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tribal-hoopahumboldtdepagreement.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tribal-iveagreement-karuk.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,O,,,,
tribal-juvenile-healing-wellness-materials.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tribal-law-enforcment-tools.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tribal-pl280curriculum.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tribal-reasonsnotbacairsf2010.pdf,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tribal-researchupdate-nastats.pdf,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tribal-resources-combined-trafficking.pdf,,,O,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,
tribal-resources-mendocinoicwaprotocol.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tribal_advocates_curriculum_evaluation_form.pdf,,,,,,,,O,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
tribal_bulletin-court-protection-orders.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tribaladvocacycurriculum.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
tribalcommunicationplan.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tribalcourtprotocol-restrainingorders-shasta.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
tribalforume-update2012oct.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tribaljusticesystemru.pdf,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tribalprinciplesvalues.pdf,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tribaltraineesguide.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
ucfdeskbook.pdf,O,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ucfeditfinal-online.pdf,O,,,,O,,,O,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,
ufclitreview.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uifsa2008_ab1058.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,
uifsa_the_interstate_child_training_powerpoint.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unconsofab12.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,
usrs_report_6_figures.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
usrs_report_6_tables1.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
youth_court_toolkit.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
ytc-ch100.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
ytc-ch110.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ytc-ch140.pdf,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ytc-dv101.pdf,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yurokdelnortejointfamilywellnesscourtmanual.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,O,,,,,,,,,,
20240409_Judicial_Council_Sixth_DCA_Initial_Study.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240409_Judicial_Council_Sixth_DCA_NOP.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-alameda-fy-22-23-q4-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,O,O,,,,,,O,,,,,,,,,,,,
01-alameda-fy-23-24-q1-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-alameda-fy-23-24-q2-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,
01-alameda-fy-23-24-q3-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
01-alameda-fy22-23-q3-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,
012110item3.pdf,,,,,O,,,O,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
01242022-bbc-meeting-materials.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01292024-bbc-agenda-materials.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-alpine-fy-22-23-q4-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,O,O,,,,,,O,,,,,,,,,,,,
02-alpine-fy-23-24-q1-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,O,,,,,,,,,,,,
02-alpine-fy-23-24-q2-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,O,,,,,,,,,,,,
02-alpine-fy-23-24-q3-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,O,,,,,,,,,,,,
02-alpine-fy22-23-q3-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
022208infoitema.pdf,O,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
022208infoitemc.pdf,O,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
022208infoitemd.pdf,O,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
022208infoiteme.pdf,O,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
022208item6.pdf,O,,,,O,,,O,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,
022610infoonly.pdf,O,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
022610item3.pdf,O,,,,,,O,O,,,,,,,,,,,,,,O,,,,,,,,,O,,,,,,,,,,
03-amador-fy-22-23-q4-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,O,O,,,,,,O,,,,,,,,,,,,
03-amador-fy-23-24-q1-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
03-amador-fy-23-24-q2-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
03-amador-fy-23-24-q3-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
03-amador-fy22-23-q3-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-butte-fy-22-23-q4-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,O,O,,,,,,O,,,,,,,,,,,,
04-butte-fy-23-24-q1-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,O,,,,,,,,,,,,
04-butte-fy-23-24-q2-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,O,,,,,,,,,,,,
04-butte-fy-23-24-q3-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-butte-fy22-23-q3-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,O,O,,,,,,O,,,,,,,,,,,,
042409iteme.pdf,O,,,,O,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
042508infoonly.pdf,O,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
042508item1f.pdf,O,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
042508item3.pdf,O,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-calaveras-fy-23-24-q1-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,O,,,,,,,,,,,,
05-calaveras-fy-23-24-q2-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,O,,,,,,,,,,,,
05-calaveras-fy22-23-q3-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,O,,,,,,,,,,,,
06-colusa-fy-22-23-q4-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,O,O,,,,,,O,,,,,,,,,,,,
06-colusa-fy-23-24-q1-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,O,,,,,,,,,,,,
06-colusa-fy-23-24-q2-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,O,,,,,,,,,,,,
06-colusa-fy-23-24-q3-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,O,,,,,,,,,,,,
06-colusa-fy22-23-q3-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,O,O,,,,,,O,,,,,,,,,,,,
07-contra-costa-fy-22-23-q4-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-contra-costa-fy-23-24-q1-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-contra-costa-fy-23-24-q2-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-contra-costa-fy-23-24-q3-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-contracosta-fy22-23-q3-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07252022-bbc-agenda-materials.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07262021-bbc-agenda-materials.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
072909item2.pdf,O,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
072909item3.pdf,O,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-del-norte-fy-22-23-q4-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-del-norte-fy-23-24-q1-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-del-norte-fy-23-24-q2-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-del-norte-fy-23-24-q3-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
08-delnorte-fy22-23-q3-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
081409item6.pdf,O,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
081409item7.pdf,O,,,,,,O,O,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,
081508item7.pdf,O,,,,O,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
082611item7.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
082611item9.pdf,,,,,,,O,,,,,,,,,,,,,,,O,,,,,,,,,O,,,,,,,,,,
09-el-dorado-fy-22-23-q4-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-el-dorado-fy-23-24-q1-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,O,,,,,,,,,,,,
09-el-dorado-fy-23-24-q2-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,O,,,,,,,,,,,,
09-el-dorado-fy-23-24-q3-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-eldorado-fy22-23-q3-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-fresno-fy-22-23-q4-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,O,,,,,,,,,,,,
10-fresno-fy-23-24-q1-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
10-fresno-fy-23-24-q2-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
10-fresno-fy-23-24-q3-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
10-fresno-fy22-23-q3-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,O,,,,,,,,,,,,
101008item1.pdf,O,,,,,,,O,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
11-glenn-fy-22-23-q4-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,O,O,,,,,,O,,,,,,,,,,,,
11-glenn-fy-23-24-q1-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,O,,,,,,,,,,,,
11-glenn-fy-23-24-q2-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
11-glenn-fy-23-24-q3-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,O,,,,,,,,,,,,
11-glenn-fy22-23-q3-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-humboldt-fy-22-23-q4-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,O,,,,,,,,,,,,
12-humboldt-fy-23-24-q1-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
12-humboldt-fy-23-24-q2-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,O,,,,,,,,,,,,
12-humboldt-fy-23-24-q3-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
12-humboldt-fy22-23-q3-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-imperial-fy-22-23-q4-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,O,,,,,,,,,,,,
13-imperial-fy-23-24-q2-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
13-imperial-fy-23-24-q3-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,
13-imperial-fy22-23-q3-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,O,,,,,,,,,,,,
14-inyo-fy-22-23-q4-qfs.pdf,,,,,,,,,,,,,,,,,,,,,,O,O,,,,,,O,,,,,,,,,,,,
